Time,Distance,GPS_Speed,GPS_Latitude,GPS_Longitude
104.5,3.588,83.944,-33.39435609,-60.20298614
104.6,3.591,85.231003,-33.39437592,-60.20297486
104.7,3.593,86.444,-33.39439633,-60.20296427
104.8,3.596,87.731003,-33.39441719,-60.2029542
104.9,3.598,89.031006,-33.3944385,-60.20294463
105,3.601,90.244003,-33.39446031,-60.20293563
105.1,3.603,91.531006,-33.3944828,-60.20292732
105.2,3.606,92.744003,-33.3945053,-60.202919
105.3,3.608,93.944,-33.39452833,-60.20291118
105.4,3.611,94.970001,-33.39455176,-60.20290372
105.5,3.614,96.057007,-33.39457525,-60.20289631
105.6,3.616,97.157005,-33.39459931,-60.20288935
105.7,3.619,98.083008,-33.39462362,-60.20288242
105.8,3.622,99.070007,-33.39464817,-60.20287557
105.9,3.625,99.903999,-33.39467318,-60.20286866
106,3.627,100.704002,-33.39469811,-60.20286171
106.1,3.63,101.503998,-33.39472311,-60.20285432
106.2,3.633,102.216003,-33.39474821,-60.2028466
106.3,3.636,102.916,-33.39477337,-60.20283854
106.4,3.639,103.616005,-33.3947986,-60.2028301
106.5,3.642,104.228004,-33.39482389,-60.20282127
106.6,3.645,104.916,-33.39484924,-60.20281191
106.7,3.648,105.616005,-33.39487465,-60.20280199
106.8,3.651,106.403999,-33.39490009,-60.20279153
106.9,3.653,107.292,-33.39492555,-60.20278049
107,3.657,108.192001,-33.39495104,-60.20276886
107.1,3.66,109.003998,-33.39497652,-60.20275645
107.2,3.663,109.891998,-33.39500198,-60.20274331
107.3,3.666,110.704002,-33.39502742,-60.20272951
107.4,3.669,111.416,-33.39505282,-60.20271503
107.5,3.672,112.116005,-33.39507818,-60.20269989
107.6,3.675,112.912003,-33.39510372,-60.20268376
107.7,3.678,113.712006,-33.39512891,-60.20266702
107.8,3.681,114.512001,-33.395154,-60.2026496
107.9,3.685,115.312004,-33.39517895,-60.2026315
108,3.688,116.201004,-33.39520376,-60.20261273
108.1,3.691,116.923004,-33.39522833,-60.20259314
108.2,3.694,117.712006,-33.39525265,-60.20257279
108.3,3.698,118.245003,-33.39526954,-60.20255818
108.4,3.701,118.567001,-33.3952815,-60.20254749
108.5,3.704,118.956001,-33.39529346,-60.20253676
108.6,3.708,119.267006,-33.39530525,-60.20252563
108.7,3.711,119.567001,-33.39531704,-60.2025145
108.8,3.714,120.489998,-33.39534987,-60.20248209
108.9,3.718,121.667999,-33.39539557,-60.20243364
109,3.721,122.690002,-33.39543781,-60.2023862
109.1,3.724,123.423004,-33.39545995,-60.2023603
109.2,3.728,123.945,-33.39548195,-60.20233398
109.3,3.731,124.533997,-33.39550389,-60.20230734
109.4,3.735,125.140007,-33.395526,-60.20228012
109.5,3.738,125.740005,-33.39554788,-60.20225291
109.6,3.742,126.25,-33.39556978,-60.20222543
109.7,3.745,126.75,-33.3955917,-60.2021977
109.8,3.749,127.340004,-33.39561366,-60.20216979
109.9,3.752,127.849998,-33.39563566,-60.20214171
110,3.756,128.350006,-33.3956577,-60.20211345
110.1,3.76,128.940002,-33.39567977,-60.20208501
110.2,3.763,129.540009,-33.39570188,-60.20205639
110.3,3.767,130.050003,-33.39572402,-60.20202764
110.4,3.77,130.460007,-33.39574618,-60.20199875
110.5,3.774,130.949997,-33.39576838,-60.20196973
110.6,3.778,131.449997,-33.39579062,-60.20194056
110.7,3.781,131.860016,-33.39581289,-60.20191125
110.8,3.785,132.350006,-33.3958352,-60.20188182
110.9,3.789,132.76001,-33.39585753,-60.20185226
111,3.792,133.160004,-33.3958799,-60.20182255
111.1,3.796,133.654999,-33.39590252,-60.20179237
111.2,3.8,134.246002,-33.39592494,-60.20176229
111.3,3.804,134.846008,-33.39594738,-60.20173204
111.4,3.807,135.445999,-33.39596982,-60.20170161
111.5,3.811,135.955002,-33.39599227,-60.20167099
111.6,3.815,136.546005,-33.39601473,-60.20164016
111.7,3.819,137.055008,-33.39603721,-60.20160913
111.8,3.823,137.555008,-33.3960597,-60.20157791
111.9,3.826,138.055008,-33.39608219,-60.20154653
111.936,3.828,138.208008,-33.3960903,-60.20153518
